mission,id,name,disposition,period_days,radius_re,snr
TESS,101929303,1171.01,FP,11.1876137,31.8624,
TESS,1717732429,1172.01,FP,7.8513949,,
TESS,232967440,1173.01,CP,7.0643978,9.39131,
TESS,154089169,1174.01,CP,8.9534775,2.35888,
TESS,30329585,1175.01,FP,7.5022708,5.55812,
TESS,230088370,1176.01,PC,14.0077666,12.40231083661,
TESS,169177766,1177.01,FP,1.692892,11.2371,
TESS,359496368,1178.01,FP,2.6652007,2.35964,
TESS,148914726,1179.01,APC,1.2615323,8.67407,
TESS,266980320,118.01,CP,6.0344667,4.44029,
TESS,158002130,1180.01,CP,9.6867516,3.00336,
TESS,229510866,1181.01,CP,2.1031647,16.7087,
TESS,341544930,1182.01,FP,7.6416041,27.538,
TESS,258777137,1183.01,FP,5.9294088,10.8101,
TESS,233087860,1184.01,CP,5.7484439,2.35215,
TESS,83210867,1185.01,FP,1.1967018,10.3239,
TESS,289539327,1186.01,FP,11.2464616,17.6677,
TESS,372757221,1187.01,PC,2.5941968,4.47229,
TESS,15247229,1188.01,FP,8.5112,,
TESS,112026224,1189.01,PC,3.9687994,,
TESS,278683844,119.01,PC,5.5411114,2.04482,
TESS,447061717,1231.01,CP,24.245496692,3.8785680034106,
TESS,364395234,1232.01,PC,14.2545623191155,10.7048234114057,
TESS,260647166,1233.01,CP,14.1758947254494,2.62316413154445,
TESS,260647166,1233.02,CP,19.5901578092393,3.00264280997374,
TESS,260647166,1233.03,CP,6.20362188553473,2.05674802449622,
TESS,260647166,1233.04,CP,3.79588997084369,1.55313498878187,
TESS,90504905,1234.01,FP,2.26453861145203,5.19367635806677,
TESS,103633434,1235.01,CP,3.4447015,2.00495,
TESS,120757718,1236.01,KP,3.03007145826677,12.752989173481,
TESS,120960812,1237.01,KP,12.72038,4.96046,
TESS,120960812,1237.02,KP,6.23875501334555,2.97282834387617,
TESS,153951307,1238.01,CP,3.29476891974389,2.52485589718038,
TESS,153951307,1238.02,CP,0.764580658493275,1.24072257965778,
TESS,154716798,1239.01,CP,12.6396981809105,4.60251624420615,
TESS,29831208,124.01,APC,1.8428078,21.2705,
TESS,158170594,1240.01,KP,1.72085545094936,13.4646314100489,
TESS,308034948,1206.01,FP,0.831542,1.881684,
TESS,364393429,1207.01,PC,2.62825531501523,0.981704368475143,
TESS,273985865,1208.01,PC,3.42394363145001,1.7581475051732,
TESS,273985865,1208.02,PC,10.9830419885588,2.50700752945039,
TESS,273985865,1208.03,PC,17.7264490394487,2.26166396542232,
TESS,30037565,1209.01,PC,40.7199388018802,3.23527132652743,
TESS,207081058,121.01,APC,14.7741056,15.3936,
TESS,33878688,1210.01,FP,79.3739596,2.17454,
TESS,50312495,1211.01,PC,18.1663644,2.80447,
TESS,389924075,1212.01,PC,105.585089257481,2.5033334889163,
TESS,399144800,1213.01,FP,27.214962165765,8.34759731322992,
TESS,451606970,1214.01,PC,19.1807263962111,2.43117681393344,
TESS,453260209,1215.01,PC,1.21244933533579,0.879419,
TESS,141527965,1216.01,PC,4.55418311586475,0.888741655440136,
TESS,248092710,1217.01,PC,41.4856124503181,12.5121956014158,
TESS,294781547,1218.01,PC,13.7738265035376,1.89719268167263,
TESS,294981566,1219.01,PC,1.9142544,2.04421,
TESS,231702397,122.01,CP,5.07803253491997,2.63477633626804,
TESS,319259194,1220.01,APC,70.3607264582396,8.28073062830693,
TESS,349095149,1221.01,CP,91.6827832276194,3.23985501749736,
TESS,374997123,1222.01,PC,10.194499257178,2.73928248508405,
TESS,382437043,1223.01,FP,14.6431900156867,3.41248002313,
TESS,299798795,1224.01,CP,4.17826560315297,2.10238537850638,
TESS,299798795,1224.02,CP,17.9453644920181,3.38391241783609,
TESS,150428703,1225.01,PC,13.8963960402975,2.45863427935285,
TESS,150428703,1225.02,PC,8.12131015476004,2.3157185885077,
TESS,177115354,1226.01,PC,3.92878505676442,2.32927899753086,
TESS,360156606,1227.01,CP,27.3613778368434,6.45224485543847,
TESS,300038935,1228.01,CP,29.0497517,2.84674,
TESS,140760434,1229.01,APC,31.8132264129237,21.6314983788041,
TESS,290131778,123.01,CP,3.3088922,24.9862,
TESS,287156968,1230.01,CP,25.0571312328849,3.23968383531725,
TESS,153949511,1277.02,PC,14.8559691,2.72638,
TESS,163539739,1278.01,CP,14.4751062310922,8.69761725570081,
TESS,224297258,1279.01,CP,9.61416356821561,3.22647351390705,
TESS,391949880,128.01,CP,4.9404714,2.3216,
TESS,230017324,1280.01,PC,9.69263924572029,3.2890739797078,
TESS,232971294,1281.01,PC,6.390888,2.47201,
TESS,236445129,1282.01,KP,0.968992717542034,17.1331258180889,
TESS,266593143,1283.01,KP,10.338505,11.8729,
TESS,267561446,1284.01,FP,1.283251,2.558112,
TESS,274662200,1285.01,FP,1.22843879165983,1.86626299475715,
TESS,277507814,1286.01,APC,0.6166953,10.4852,
TESS,352764091,1287.01,PC,9.60011256163921,2.40702949995406,
TESS,365733349,1288.01,CP,2.6998294,4.94551,
TESS,408203470,1289.01,FP,0.581321957121083,2.20148861235589,
TESS,201248411,129.01,CP,0.980972,5.91629233324987,
TESS,417676622,1290.01,KP,5.3987355,2.25345,
TESS,198186769,1291.01,PC,7.16199,5.05452,
TESS,159107668,1241.01,PC,4.78025969477922,7.6126429295816,
TESS,198212955,1242.01,PC,0.3814849,2.0605,
TESS,219698776,1243.01,PC,4.65951692268813,2.19615072748226,
TESS,219850915,1244.01,CP,6.40028074824178,2.27303010409283,
TESS,229781583,1245.01,PC,4.8204512,2.36747,
TESS,230127302,1246.01,CP,18.6548828810169,4.38698775057375,
TESS,230127302,1246.02,CP,4.30745132484352,3.28198792824821,
TESS,230127302,1246.03,CP,5.90412784204916,2.44894535286704,
TESS,230127302,1246.04,CP,37.9251983365383,3.24164295940348,
TESS,232540264,1247.01,CP,15.9234883,2.18203,
TESS,232612416,1248.01,CP,4.36015363069142,6.95642576409351,
TESS,232976128,1249.01,CP,13.0791581,3.25485,
TESS,52368076,125.01,CP,4.6517186,2.66889,
TESS,52368076,125.02,CP,9.1549418,2.62011,
TESS,52368076,125.03,CP,19.9815709,2.54717,
TESS,52368076,125.04,PC,,2.97000353471102,
TESS,233059608,1250.01,FA,1.44150441658437,3.83452088900034,
TESS,233120979,1251.01,APC,5.9630544,10.0859,
TESS,233211762,1252.01,PC,1.12197149508784,3.99684166210792,
TESS,233684822,1253.01,FP,4.6756655,4.03134,
TESS,236714379,1254.01,APC,1.01801139006513,6.5875996964439,
TESS,237222864,1255.01,CP,10.288886,2.63881,
TESS,274762761,1256.01,FP,1.03324411383409,4.08798801940722,
TESS,278348461,1257.01,KP,5.4526479,14.5502,
TESS,288132261,1258.01,PC,10.2613397,3.60391,
TESS,288735205,1259.01,CP,3.47797762846933,12.5541925450089,
TESS,70440470,126.01,KP,3.03540165245727,14.1334902659372,
TESS,355867695,1260.01,CP,3.12746344589069,2.5802895659067,
TESS,355867695,1260.02,CP,7.49316133323679,2.77336735218525,
TESS,355867695,1260.03,CP,49.8251659648395,3.8319134922927,
TESS,356311210,1261.01,PC,18.0574016082718,3.80926625174897,
TESS,365938305,1262.01,PC,20.8774413,2.16145,
TESS,406672232,1263.01,PC,1.0214555,1.46266,
TESS,416195870,1264.01,PC,2.7441672,7.84317,
TESS,424865156,1265.01,KP,2.2047452,17.9781,
TESS,467179528,1266.01,CP,10.8948420981743,2.46914139899506,
TESS,467179528,1266.02,CP,18.8016111099805,1.91122822688092,
TESS,158561566,1267.01,KP,6.79009811134125,9.75484809118296,
TESS,142394656,1268.01,CP,8.157721,9.31888,
TESS,198241702,1269.01,CP,4.25296414061114,2.34833828803548,
TESS,198241702,1269.02,PC,9.2378703,2.22995,
TESS,234523599,127.01,CP,3.79551778380905,10.3261619477101,
TESS,237200747,1270.01,FP,14.3034613,18.4949,
TESS,286923464,1271.01,KP,6.1349783,13.1383,
TESS,417948359,1272.01,CP,3.3159772,4.5947,
TESS,445859771,1273.01,CP,4.6313014,9.34848,
TESS,459969957,1274.01,PC,19.3203478,9.38964,
TESS,13499636,1275.01,FA,11.3246821431207,4.29172255714392,
TESS,43064903,1276.01,FA,6.26116895033486,1.34683189626535,
TESS,153949511,1277.01,FA,,3.22877243723143,
TESS,234994474,134.01,CP,1.40151826016575,1.46168531327277,
TESS,233681149,1340.01,FP,8.58746679748599,5.37447210340339,
TESS,233390838,1341.01,FP,6.4474918,48.9878,
TESS,256621916,1342.01,FP,1.4136455,,
TESS,358631536,1343.01,FP,3.4040139,5.34279,
TESS,1400770435,1344.01,FP,13.7432169,25.7481,
TESS,160487753,1345.01,PC,8.47134,16.9325,
TESS,219852882,1346.01,CP,5.50255772450521,2.70497972395814,
TESS,219852882,1346.02,CP,1.76225372590622,2.52358178713497,
TESS,229747848,1347.01,CP,0.847421801745099,1.75365438158192,
TESS,229747848,1347.02,CP,4.84204381617427,1.61774045380717,
TESS,229770036,1348.01,FP,2.14056,1.83828,
TESS,272635712,1349.01,APC,12.71672,2.7546,
TESS,267263253,135.01,CP,4.1269046,17.0952,
TESS,233953967,1350.01,PC,5.5402372,17.4013,
TESS,1718201850,1351.01,APC,5.9294089,,
TESS,336740528,1352.01,APC,5.2958813,13.3622,
TESS,279177746,1353.01,FP,4.4350025,9.91393,
TESS,199688472,1292.01,FP,1.4412175,17.0442,
TESS,202504234,1293.01,PC,1.6849938,3.76716,
TESS,219015370,1294.01,CP,3.9152737,9.43435,
TESS,219852584,1295.01,CP,3.19688379720634,14.9685778715543,
TESS,219854185,1296.01,CP,3.94436676121469,14.5727196030152,
TESS,229536616,1297.01,FP,3.93034,14.8838,
TESS,237104103,1298.01,CP,4.53713613061262,9.81535127815012,
TESS,258777134,1299.01,FP,5.929405,,
TESS,263003176,130.01,CP,14.3392144225603,2.29632326005693,
TESS,293687315,1300.01,KP,2.8716983,18.1267,
TESS,356867115,1301.01,CP,6.09640744087736,2.58568530696171,
TESS,356867115,1301.02,PC,,4.25825503960031,
TESS,441797803,1302.01,PC,5.6666168,14.8589,
TESS,185405474,1303.01,FP,1.56029,18.4825,
TESS,186000935,1304.01,FP,8.8735214,6.0401,
TESS,232679662,1305.01,FP,7.8513774,,
TESS,233735068,1306.01,FP,7.6869063,23.7824,
TESS,236815160,1307.01,APC,2.534612,,
TESS,277014266,1308.01,FP,1.3797091,22.2329,
TESS,287190564,1309.01,FP,1.49861,,
TESS,235037761,131.01,APC,6.2407826,16.0959,
TESS,294179389,1310.01,FP,2.6796,11.8862,
TESS,378159598,1311.01,APC,6.14064169453538,26.5174686485461,
TESS,405904232,1312.01,FP,11.0765063,12.8076,
TESS,11111899,1313.01,FP,0.6193401,8.84136,
TESS,136848581,1314.01,FP,2.6400663,18.2671,
TESS,137284119,1315.01,FP,2.5778717,18.687,
TESS,15565627,1316.01,FP,3.80509,8.57193,
TESS,165523947,1317.01,FP,2.99041,24.2511,
TESS,167092385,1318.01,PC,4.9865029,,
TESS,167098530,1319.01,FP,0.890967,2.89678,
TESS,89020549,132.01,CP,2.10968046060025,3.63967252184159,
TESS,167403519,1320.01,PC,3.9729429,,
TESS,195199644,1321.01,FP,1.19888,20.5525,
TESS,240450679,1322.01,APC,3.37644,,
TESS,256886630,1323.01,FP,2.03905,6.42307,
TESS,266688542,1324.01,FP,2.9424142,9.70968,
TESS,274942910,1325.01,FP,1.0793011,3.31116,
TESS,275111900,1326.01,FP,8.0428575,,
TESS,312083267,1327.01,APC,3.9392211,27.6744,
TESS,330332501,1328.01,FP,4.0157492,6.47219,
TESS,345996087,1329.01,FP,2.01976,7.3626,
TESS,219338557,133.01,PC,8.19953684997134,1.92262107527196,
TESS,357457104,1330.01,FP,1.748054,,
TESS,387664866,1331.01,FP,2.65646,12.1711,
TESS,387664868,1332.01,FP,2.65688,,
TESS,395171208,1333.01,CP,4.7201912,15.2105,
TESS,42123111,1334.01,FP,4.03349,23.4514,
TESS,89759617,1335.01,FP,3.3295394,14.3988,
TESS,92783821,1336.01,FP,3.8615978,13.8394,
TESS,160708862,1337.01,KP,3.3448312,21.2012,
TESS,260128333,1338.01,CP,95.174,7.84988907968414,
TESS,269701147,1339.01,CP,8.8803281,3.20594,
TESS,269701147,1339.02,CP,28.580474,3.14550352782758,
TESS,269701147,1339.03,CP,38.3511223,3.28435831347097,
TESS,352239069,1404.01,PC,6.8674054,2.4024,
TESS,352239069,1404.02,PC,14.431887,3.73311,
TESS,387834907,1405.01,FP,12.64001,,
TESS,231736113,1406.01,CP,10.5739824,9.43898,
TESS,69747919,1407.01,KP,9.97833192740438,2.05153324191462,
TESS,364186197,1408.01,CP,4.4247042,8.3621,
TESS,364186197,1408.02,KP,2.2222094,1.39527,
TESS,115771549,1409.01,APC,4.7182888,15.2763,
TESS,403224672,141.01,CP,1.0082361,1.7202,
TESS,199444169,1410.01,CP,1.2168732,3.43106,
TESS,116483514,1411.01,CP,1.4520486,1.404,
TESS,116483734,1412.01,APC,4.731977,6.97384,
TESS,119700084,1413.01,PC,6.11821285129936,6.15798909551569,
TESS,125442121,1414.01,APC,3.01978069802938,17.9176077206487,
TESS,148782377,1415.01,PC,14.4204896106539,4.79091388200142,
TESS,158025009,1416.01,CP,1.0697621,1.60037,
TESS,164173105,1417.01,CP,3.07264339866713,19.9197756533583,
TESS,365683032,1354.01,FP,1.4287976,9.00484,
TESS,372264750,1355.01,PC,2.17027250858943,15.2590586365742,
TESS,277566483,1356.01,PC,24.2544697,,
TESS,357972447,1357.01,FP,0.33759,2.96097,
TESS,275501623,1358.01,FP,1.67346,5.10182,
TESS,416624606,1359.01,FP,2.5152549,13.4294,
TESS,410153553,136.01,CP,0.462884405273262,1.35432368024304,
TESS,330468175,1360.01,FP,0.70902,5.18865,
TESS,277447970,1361.01,PC,2.237462,10.2256,
TESS,395142888,1362.01,PC,1.9173816,17.5081,
TESS,230017325,1363.01,FP,9.6926509,13.5133,
TESS,26880783,1364.01,PC,1.7753644,9.49405,
TESS,367099243,1365.01,FP,1.8286961,21.4433,
TESS,120602501,1366.01,FP,14.8626982035114,26.5090911240257,
TESS,129539786,1367.01,FP,2.0881134,5.41738,
TESS,136971594,1368.01,FP,1.25562,2.95064,
TESS,155005217,1369.01,FP,7.6047417,6.14418,
TESS,176957796,137.01,FA,4.8173797,1.71137,
TESS,155114483,1370.01,FP,5.2651271,11.2446,
TESS,162130054,1371.01,APC,5.0095595,36.2553,
TESS,164150539,1372.01,FP,6.1600888,8.22262,
TESS,176899385,1373.01,KP,3.8529998,15.4014,
TESS,190430205,1374.01,FP,1.06884,10.3628,
TESS,190442486,1375.01,FP,5.4561177,5.78741,
TESS,190743990,1376.01,FP,1.7380504,4.42263,
TESS,240613164,1377.01,FP,1.99143,,
TESS,249812036,1378.01,FP,5.7785318,42.6903,
TESS,252490659,1379.01,APC,1132.02446857086,30.6957,
TESS,277683130,138.01,APC,6.1982658,7.84585,
TESS,274170255,1380.01,FP,1.41072,8.4993,
TESS,275722992,1381.01,PC,6.5601782,28.2675,
TESS,276360911,1382.01,FA,0.44482,10.8884,
TESS,313506357,1383.01,FP,1.532703,10.8699,
TESS,328167090,1384.01,FP,0.7131492,4.89712,
TESS,329864959,1385.01,FP,4.52318,,
TESS,343019899,1386.01,CP,25.8386422,4.31235,
TESS,343442463,1387.01,FP,0.78381,3.89595,
TESS,346338552,1388.01,KP,4.4652986,14.5331,
TESS,353038705,1389.01,PC,3.062624,,
TESS,62483237,139.01,CP,11.0708575296637,2.33376480352517,
